image_path,coordinate_path,simulated,source
image/simfish_494.tif,csv/simfish_494.csv,True,simfish
image/deepspot_199.tif,csv/deepspot_199.csv,True,deepspot
image/RCA_1068.tif,csv/RCA_1068.csv,False,RCA
image/RCA_989.tif,csv/RCA_989.csv,False,RCA
image/deepblink_415.tif,csv/deepblink_415.csv,False,deepblink
image/deepspot_278.tif,csv/deepspot_278.csv,True,deepspot
image/RCA_735.tif,csv/RCA_735.csv,False,RCA
image/simfish_468.tif,csv/simfish_468.csv,True,simfish
image/deepspot_172.tif,csv/deepspot_172.csv,True,deepspot
image/simfish_367.tif,csv/simfish_367.csv,True,simfish
image/RCA_333.tif,csv/RCA_333.csv,False,RCA
image/RCA_650.tif,csv/RCA_650.csv,False,RCA
image/RCA_522.tif,csv/RCA_522.csv,False,RCA
image/deepblink_555.tif,csv/deepblink_555.csv,False,deepblink
image/RCA_115.tif,csv/RCA_115.csv,False,RCA
image/RCA_95.tif,csv/RCA_95.csv,False,RCA
image/deepblink_625.tif,csv/deepblink_625.csv,False,deepblink
image/deepblink_253.tif,csv/deepblink_253.csv,False,deepblink
image/RCA_614.tif,csv/RCA_614.csv,False,RCA
image/RCA_1191.tif,csv/RCA_1191.csv,False,RCA
image/RCA_759.tif,csv/RCA_759.csv,False,RCA
image/deepspot_440.tif,csv/deepspot_440.csv,True,deepspot
image/simfish_131.tif,csv/simfish_131.csv,True,simfish
image/RCA_1017.tif,csv/RCA_1017.csv,False,RCA
image/deepspot_368.tif,csv/deepspot_368.csv,True,deepspot
image/deepblink_467.tif,csv/deepblink_467.csv,False,deepblink
image/deepblink_509.tif,csv/deepblink_509.csv,False,deepblink
image/RCA_870.tif,csv/RCA_870.csv,False,RCA
image/simfish_234.tif,csv/simfish_234.csv,True,simfish
image/deepblink_548.tif,csv/deepblink_548.csv,False,deepblink
image/deepspot_66.tif,csv/deepspot_66.csv,True,deepspot
image/simfish_380.tif,csv/simfish_380.csv,True,simfish
image/simfish_420.tif,csv/simfish_420.csv,True,simfish
image/RCA_3.tif,csv/RCA_3.csv,False,RCA
image/RCA_1174.tif,csv/RCA_1174.csv,False,RCA
image/deepblink_556.tif,csv/deepblink_556.csv,False,deepblink
image/RCA_454.tif,csv/RCA_454.csv,False,RCA
image/RCA_643.tif,csv/RCA_643.csv,False,RCA
image/deepspot_116.tif,csv/deepspot_116.csv,True,deepspot
image/deepspot_434.tif,csv/deepspot_434.csv,True,deepspot
image/RCA_560.tif,csv/RCA_560.csv,False,RCA
image/deepspot_146.tif,csv/deepspot_146.csv,True,deepspot
image/deepspot_421.tif,csv/deepspot_421.csv,True,deepspot
image/RCA_1091.tif,csv/RCA_1091.csv,False,RCA
image/simfish_446.tif,csv/simfish_446.csv,True,simfish
image/simfish_466.tif,csv/simfish_466.csv,True,simfish
image/deepblink_515.tif,csv/deepblink_515.csv,False,deepblink
image/RCA_2.tif,csv/RCA_2.csv,False,RCA
image/RCA_806.tif,csv/RCA_806.csv,False,RCA
image/RCA_584.tif,csv/RCA_584.csv,False,RCA
image/deepblink_26.tif,csv/deepblink_26.csv,False,deepblink
image/deepspot_340.tif,csv/deepspot_340.csv,True,deepspot
image/RCA_421.tif,csv/RCA_421.csv,False,RCA
image/deepblink_89.tif,csv/deepblink_89.csv,False,deepblink
image/simfish_396.tif,csv/simfish_396.csv,True,simfish
image/deepblink_396.tif,csv/deepblink_396.csv,False,deepblink
image/RCA_435.tif,csv/RCA_435.csv,False,RCA
image/RCA_190.tif,csv/RCA_190.csv,False,RCA
image/deepblink_202.tif,csv/deepblink_202.csv,False,deepblink
image/RCA_65.tif,csv/RCA_65.csv,False,RCA
image/RCA_578.tif,csv/RCA_578.csv,False,RCA
image/deepspot_163.tif,csv/deepspot_163.csv,True,deepspot
image/RCA_492.tif,csv/RCA_492.csv,False,RCA
image/RCA_200.tif,csv/RCA_200.csv,False,RCA
image/RCA_549.tif,csv/RCA_549.csv,False,RCA
image/RCA_1038.tif,csv/RCA_1038.csv,False,RCA
image/RCA_863.tif,csv/RCA_863.csv,False,RCA
image/deepspot_149.tif,csv/deepspot_149.csv,True,deepspot
image/deepspot_123.tif,csv/deepspot_123.csv,True,deepspot
image/deepblink_232.tif,csv/deepblink_232.csv,False,deepblink
image/RCA_1188.tif,csv/RCA_1188.csv,False,RCA
image/simfish_140.tif,csv/simfish_140.csv,True,simfish
image/deepspot_424.tif,csv/deepspot_424.csv,True,deepspot
image/RCA_1126.tif,csv/RCA_1126.csv,False,RCA
image/simfish_347.tif,csv/simfish_347.csv,True,simfish
image/deepblink_388.tif,csv/deepblink_388.csv,False,deepblink
image/deepblink_90.tif,csv/deepblink_90.csv,False,deepblink
image/simfish_404.tif,csv/simfish_404.csv,True,simfish
image/deepblink_133.tif,csv/deepblink_133.csv,False,deepblink
image/RCA_945.tif,csv/RCA_945.csv,False,RCA
image/deepspot_296.tif,csv/deepspot_296.csv,True,deepspot
image/deepspot_56.tif,csv/deepspot_56.csv,True,deepspot
image/RCA_948.tif,csv/RCA_948.csv,False,RCA
image/deepblink_410.tif,csv/deepblink_410.csv,False,deepblink
image/simfish_232.tif,csv/simfish_232.csv,True,simfish
image/deepspot_35.tif,csv/deepspot_35.csv,True,deepspot
image/deepblink_325.tif,csv/deepblink_325.csv,False,deepblink
image/simfish_369.tif,csv/simfish_369.csv,True,simfish
image/RCA_519.tif,csv/RCA_519.csv,False,RCA
image/deepblink_633.tif,csv/deepblink_633.csv,False,deepblink
image/RCA_1183.tif,csv/RCA_1183.csv,False,RCA
image/RCA_104.tif,csv/RCA_104.csv,False,RCA
image/deepblink_208.tif,csv/deepblink_208.csv,False,deepblink
image/RCA_967.tif,csv/RCA_967.csv,False,RCA
image/deepblink_546.tif,csv/deepblink_546.csv,False,deepblink
image/deepspot_41.tif,csv/deepspot_41.csv,True,deepspot
image/simfish_407.tif,csv/simfish_407.csv,True,simfish
image/RCA_43.tif,csv/RCA_43.csv,False,RCA
image/deepspot_192.tif,csv/deepspot_192.csv,True,deepspot
image/deepspot_107.tif,csv/deepspot_107.csv,True,deepspot
image/RCA_79.tif,csv/RCA_79.csv,False,RCA
image/deepspot_366.tif,csv/deepspot_366.csv,True,deepspot
image/RCA_755.tif,csv/RCA_755.csv,False,RCA
image/simfish_300.tif,csv/simfish_300.csv,True,simfish
image/RCA_33.tif,csv/RCA_33.csv,False,RCA
image/RCA_202.tif,csv/RCA_202.csv,False,RCA
image/deepspot_42.tif,csv/deepspot_42.csv,True,deepspot
image/RCA_1088.tif,csv/RCA_1088.csv,False,RCA
image/deepblink_372.tif,csv/deepblink_372.csv,False,deepblink
image/RCA_947.tif,csv/RCA_947.csv,False,RCA
image/deepblink_488.tif,csv/deepblink_488.csv,False,deepblink
image/deepspot_264.tif,csv/deepspot_264.csv,True,deepspot
image/deepblink_465.tif,csv/deepblink_465.csv,False,deepblink
image/deepspot_126.tif,csv/deepspot_126.csv,True,deepspot
image/RCA_183.tif,csv/RCA_183.csv,False,RCA
image/deepblink_52.tif,csv/deepblink_52.csv,False,deepblink
image/RCA_541.tif,csv/RCA_541.csv,False,RCA
image/RCA_975.tif,csv/RCA_975.csv,False,RCA
image/RCA_304.tif,csv/RCA_304.csv,False,RCA
image/deepblink_147.tif,csv/deepblink_147.csv,False,deepblink
image/deepblink_314.tif,csv/deepblink_314.csv,False,deepblink
image/deepblink_437.tif,csv/deepblink_437.csv,False,deepblink
image/RCA_631.tif,csv/RCA_631.csv,False,RCA
image/deepblink_151.tif,csv/deepblink_151.csv,False,deepblink
image/RCA_645.tif,csv/RCA_645.csv,False,RCA
image/deepblink_399.tif,csv/deepblink_399.csv,False,deepblink
image/RCA_1101.tif,csv/RCA_1101.csv,False,RCA
image/deepspot_154.tif,csv/deepspot_154.csv,True,deepspot
image/RCA_74.tif,csv/RCA_74.csv,False,RCA
image/deepblink_483.tif,csv/deepblink_483.csv,False,deepblink
image/RCA_92.tif,csv/RCA_92.csv,False,RCA
image/RCA_509.tif,csv/RCA_509.csv,False,RCA
image/deepblink_32.tif,csv/deepblink_32.csv,False,deepblink
image/deepblink_466.tif,csv/deepblink_466.csv,False,deepblink
image/deepspot_477.tif,csv/deepspot_477.csv,True,deepspot
image/simfish_448.tif,csv/simfish_448.csv,True,simfish
image/deepspot_450.tif,csv/deepspot_450.csv,True,deepspot
image/RCA_32.tif,csv/RCA_32.csv,False,RCA
image/RCA_648.tif,csv/RCA_648.csv,False,RCA
image/simfish_312.tif,csv/simfish_312.csv,True,simfish
image/deepblink_583.tif,csv/deepblink_583.csv,False,deepblink
image/RCA_1025.tif,csv/RCA_1025.csv,False,RCA
image/simfish_73.tif,csv/simfish_73.csv,True,simfish
image/RCA_486.tif,csv/RCA_486.csv,False,RCA
image/RCA_595.tif,csv/RCA_595.csv,False,RCA
image/deepblink_206.tif,csv/deepblink_206.csv,False,deepblink
image/deepblink_612.tif,csv/deepblink_612.csv,False,deepblink
image/simfish_253.tif,csv/simfish_253.csv,True,simfish
image/deepblink_294.tif,csv/deepblink_294.csv,False,deepblink
image/deepspot_57.tif,csv/deepspot_57.csv,True,deepspot
image/deepblink_592.tif,csv/deepblink_592.csv,False,deepblink
image/deepspot_361.tif,csv/deepspot_361.csv,True,deepspot
image/deepspot_239.tif,csv/deepspot_239.csv,True,deepspot
image/simfish_377.tif,csv/simfish_377.csv,True,simfish
image/simfish_113.tif,csv/simfish_113.csv,True,simfish
image/RCA_618.tif,csv/RCA_618.csv,False,RCA
image/deepspot_218.tif,csv/deepspot_218.csv,True,deepspot
image/deepblink_334.tif,csv/deepblink_334.csv,False,deepblink
image/simfish_393.tif,csv/simfish_393.csv,True,simfish
image/RCA_630.tif,csv/RCA_630.csv,False,RCA
image/RCA_386.tif,csv/RCA_386.csv,False,RCA
image/RCA_1195.tif,csv/RCA_1195.csv,False,RCA
image/simfish_277.tif,csv/simfish_277.csv,True,simfish
image/deepspot_401.tif,csv/deepspot_401.csv,True,deepspot
image/deepblink_423.tif,csv/deepblink_423.csv,False,deepblink
image/deepspot_455.tif,csv/deepspot_455.csv,True,deepspot
image/RCA_768.tif,csv/RCA_768.csv,False,RCA
image/simfish_255.tif,csv/simfish_255.csv,True,simfish
image/RCA_382.tif,csv/RCA_382.csv,False,RCA
image/deepblink_39.tif,csv/deepblink_39.csv,False,deepblink
image/simfish_120.tif,csv/simfish_120.csv,True,simfish
image/deepspot_447.tif,csv/deepspot_447.csv,True,deepspot
image/deepblink_281.tif,csv/deepblink_281.csv,False,deepblink
image/simfish_43.tif,csv/simfish_43.csv,True,simfish
image/simfish_163.tif,csv/simfish_163.csv,True,simfish
image/simfish_77.tif,csv/simfish_77.csv,True,simfish
image/simfish_85.tif,csv/simfish_85.csv,True,simfish
image/simfish_241.tif,csv/simfish_241.csv,True,simfish
image/RCA_514.tif,csv/RCA_514.csv,False,RCA
image/RCA_973.tif,csv/RCA_973.csv,False,RCA
image/deepblink_7.tif,csv/deepblink_7.csv,False,deepblink
image/RCA_1142.tif,csv/RCA_1142.csv,False,RCA
image/deepblink_134.tif,csv/deepblink_134.csv,False,deepblink
image/simfish_470.tif,csv/simfish_470.csv,True,simfish
image/deepspot_499.tif,csv/deepspot_499.csv,True,deepspot
image/deepspot_109.tif,csv/deepspot_109.csv,True,deepspot
image/RCA_1144.tif,csv/RCA_1144.csv,False,RCA
image/deepblink_552.tif,csv/deepblink_552.csv,False,deepblink
image/RCA_150.tif,csv/RCA_150.csv,False,RCA
image/RCA_1082.tif,csv/RCA_1082.csv,False,RCA
image/deepblink_382.tif,csv/deepblink_382.csv,False,deepblink
image/deepblink_637.tif,csv/deepblink_637.csv,False,deepblink
image/RCA_692.tif,csv/RCA_692.csv,False,RCA
image/deepblink_77.tif,csv/deepblink_77.csv,False,deepblink
image/RCA_64.tif,csv/RCA_64.csv,False,RCA
image/deepspot_404.tif,csv/deepspot_404.csv,True,deepspot
image/deepspot_141.tif,csv/deepspot_141.csv,True,deepspot
image/RCA_954.tif,csv/RCA_954.csv,False,RCA
image/deepblink_601.tif,csv/deepblink_601.csv,False,deepblink
image/RCA_852.tif,csv/RCA_852.csv,False,RCA
image/RCA_130.tif,csv/RCA_130.csv,False,RCA
image/simfish_183.tif,csv/simfish_183.csv,True,simfish
image/deepspot_76.tif,csv/deepspot_76.csv,True,deepspot
image/simfish_102.tif,csv/simfish_102.csv,True,simfish
image/RCA_1164.tif,csv/RCA_1164.csv,False,RCA
image/RCA_914.tif,csv/RCA_914.csv,False,RCA
image/simfish_45.tif,csv/simfish_45.csv,True,simfish
image/RCA_1015.tif,csv/RCA_1015.csv,False,RCA
image/deepblink_197.tif,csv/deepblink_197.csv,False,deepblink
image/RCA_1035.tif,csv/RCA_1035.csv,False,RCA
image/deepblink_88.tif,csv/deepblink_88.csv,False,deepblink
image/deepspot_464.tif,csv/deepspot_464.csv,True,deepspot
image/deepblink_220.tif,csv/deepblink_220.csv,False,deepblink
image/RCA_1157.tif,csv/RCA_1157.csv,False,RCA
image/deepspot_297.tif,csv/deepspot_297.csv,True,deepspot
image/RCA_565.tif,csv/RCA_565.csv,False,RCA
image/RCA_827.tif,csv/RCA_827.csv,False,RCA
image/simfish_177.tif,csv/simfish_177.csv,True,simfish
image/deepspot_165.tif,csv/deepspot_165.csv,True,deepspot
image/deepspot_133.tif,csv/deepspot_133.csv,True,deepspot
image/deepblink_36.tif,csv/deepblink_36.csv,False,deepblink
image/RCA_1105.tif,csv/RCA_1105.csv,False,RCA
image/simfish_222.tif,csv/simfish_222.csv,True,simfish
image/RCA_844.tif,csv/RCA_844.csv,False,RCA
image/simfish_499.tif,csv/simfish_499.csv,True,simfish
image/deepblink_527.tif,csv/deepblink_527.csv,False,deepblink
image/simfish_399.tif,csv/simfish_399.csv,True,simfish
image/deepblink_234.tif,csv/deepblink_234.csv,False,deepblink
image/deepblink_501.tif,csv/deepblink_501.csv,False,deepblink
image/deepblink_499.tif,csv/deepblink_499.csv,False,deepblink
image/simfish_191.tif,csv/simfish_191.csv,True,simfish
image/simfish_280.tif,csv/simfish_280.csv,True,simfish
image/simfish_279.tif,csv/simfish_279.csv,True,simfish
image/deepblink_5.tif,csv/deepblink_5.csv,False,deepblink
image/deepblink_304.tif,csv/deepblink_304.csv,False,deepblink
image/deepblink_122.tif,csv/deepblink_122.csv,False,deepblink
image/deepblink_462.tif,csv/deepblink_462.csv,False,deepblink
image/RCA_459.tif,csv/RCA_459.csv,False,RCA
image/RCA_644.tif,csv/RCA_644.csv,False,RCA
image/deepblink_109.tif,csv/deepblink_109.csv,False,deepblink
image/RCA_776.tif,csv/RCA_776.csv,False,RCA
image/RCA_495.tif,csv/RCA_495.csv,False,RCA
image/RCA_318.tif,csv/RCA_318.csv,False,RCA
image/RCA_1243.tif,csv/RCA_1243.csv,False,RCA
image/deepspot_186.tif,csv/deepspot_186.csv,True,deepspot
image/deepspot_271.tif,csv/deepspot_271.csv,True,deepspot
image/deepblink_306.tif,csv/deepblink_306.csv,False,deepblink
image/RCA_111.tif,csv/RCA_111.csv,False,RCA
image/RCA_637.tif,csv/RCA_637.csv,False,RCA
image/deepspot_85.tif,csv/deepspot_85.csv,True,deepspot
image/RCA_369.tif,csv/RCA_369.csv,False,RCA
image/RCA_1055.tif,csv/RCA_1055.csv,False,RCA
image/RCA_987.tif,csv/RCA_987.csv,False,RCA
image/RCA_284.tif,csv/RCA_284.csv,False,RCA
image/RCA_420.tif,csv/RCA_420.csv,False,RCA
image/RCA_296.tif,csv/RCA_296.csv,False,RCA
image/RCA_767.tif,csv/RCA_767.csv,False,RCA
image/deepspot_370.tif,csv/deepspot_370.csv,True,deepspot
image/RCA_248.tif,csv/RCA_248.csv,False,RCA
image/deepspot_274.tif,csv/deepspot_274.csv,True,deepspot
image/RCA_535.tif,csv/RCA_535.csv,False,RCA
image/deepspot_63.tif,csv/deepspot_63.csv,True,deepspot
image/deepblink_504.tif,csv/deepblink_504.csv,False,deepblink
image/deepspot_143.tif,csv/deepspot_143.csv,True,deepspot
image/deepblink_471.tif,csv/deepblink_471.csv,False,deepblink
image/deepblink_80.tif,csv/deepblink_80.csv,False,deepblink
image/deepblink_616.tif,csv/deepblink_616.csv,False,deepblink
image/RCA_26.tif,csv/RCA_26.csv,False,RCA
image/RCA_473.tif,csv/RCA_473.csv,False,RCA
image/deepspot_45.tif,csv/deepspot_45.csv,True,deepspot
image/deepblink_332.tif,csv/deepblink_332.csv,False,deepblink
image/deepspot_40.tif,csv/deepspot_40.csv,True,deepspot
image/RCA_334.tif,csv/RCA_334.csv,False,RCA
image/RCA_955.tif,csv/RCA_955.csv,False,RCA
image/deepblink_276.tif,csv/deepblink_276.csv,False,deepblink
image/RCA_1030.tif,csv/RCA_1030.csv,False,RCA
image/RCA_1121.tif,csv/RCA_1121.csv,False,RCA
image/deepspot_10.tif,csv/deepspot_10.csv,True,deepspot
image/RCA_796.tif,csv/RCA_796.csv,False,RCA
image/simfish_356.tif,csv/simfish_356.csv,True,simfish
image/deepblink_140.tif,csv/deepblink_140.csv,False,deepblink
image/simfish_275.tif,csv/simfish_275.csv,True,simfish
image/simfish_187.tif,csv/simfish_187.csv,True,simfish
image/RCA_400.tif,csv/RCA_400.csv,False,RCA
image/deepspot_134.tif,csv/deepspot_134.csv,True,deepspot
image/RCA_170.tif,csv/RCA_170.csv,False,RCA
image/deepblink_144.tif,csv/deepblink_144.csv,False,deepblink
image/deepspot_459.tif,csv/deepspot_459.csv,True,deepspot
image/deepblink_333.tif,csv/deepblink_333.csv,False,deepblink
image/deepspot_382.tif,csv/deepspot_382.csv,True,deepspot
image/deepspot_330.tif,csv/deepspot_330.csv,True,deepspot
image/deepblink_267.tif,csv/deepblink_267.csv,False,deepblink
image/RCA_175.tif,csv/RCA_175.csv,False,RCA
image/RCA_679.tif,csv/RCA_679.csv,False,RCA
image/deepblink_426.tif,csv/deepblink_426.csv,False,deepblink
image/deepblink_316.tif,csv/deepblink_316.csv,False,deepblink
image/simfish_83.tif,csv/simfish_83.csv,True,simfish
image/RCA_673.tif,csv/RCA_673.csv,False,RCA
image/simfish_461.tif,csv/simfish_461.csv,True,simfish
image/deepblink_152.tif,csv/deepblink_152.csv,False,deepblink
image/RCA_995.tif,csv/RCA_995.csv,False,RCA
image/RCA_410.tif,csv/RCA_410.csv,False,RCA
image/deepspot_242.tif,csv/deepspot_242.csv,True,deepspot
image/deepspot_334.tif,csv/deepspot_334.csv,True,deepspot
image/RCA_652.tif,csv/RCA_652.csv,False,RCA
image/RCA_80.tif,csv/RCA_80.csv,False,RCA
image/RCA_894.tif,csv/RCA_894.csv,False,RCA
image/RCA_756.tif,csv/RCA_756.csv,False,RCA
image/deepspot_410.tif,csv/deepspot_410.csv,True,deepspot
image/RCA_1235.tif,csv/RCA_1235.csv,False,RCA
image/RCA_687.tif,csv/RCA_687.csv,False,RCA
image/RCA_363.tif,csv/RCA_363.csv,False,RCA
image/deepspot_223.tif,csv/deepspot_223.csv,True,deepspot
image/deepspot_92.tif,csv/deepspot_92.csv,True,deepspot
image/deepblink_256.tif,csv/deepblink_256.csv,False,deepblink
image/simfish_224.tif,csv/simfish_224.csv,True,simfish
image/simfish_409.tif,csv/simfish_409.csv,True,simfish
image/RCA_784.tif,csv/RCA_784.csv,False,RCA
image/deepblink_193.tif,csv/deepblink_193.csv,False,deepblink
image/RCA_1094.tif,csv/RCA_1094.csv,False,RCA
image/deepblink_602.tif,csv/deepblink_602.csv,False,deepblink
image/deepspot_313.tif,csv/deepspot_313.csv,True,deepspot
image/simfish_46.tif,csv/simfish_46.csv,True,simfish
image/simfish_267.tif,csv/simfish_267.csv,True,simfish
image/deepblink_259.tif,csv/deepblink_259.csv,False,deepblink
image/RCA_525.tif,csv/RCA_525.csv,False,RCA
image/deepblink_360.tif,csv/deepblink_360.csv,False,deepblink
image/deepspot_93.tif,csv/deepspot_93.csv,True,deepspot
image/RCA_1081.tif,csv/RCA_1081.csv,False,RCA
image/simfish_121.tif,csv/simfish_121.csv,True,simfish
image/deepblink_251.tif,csv/deepblink_251.csv,False,deepblink
image/deepspot_275.tif,csv/deepspot_275.csv,True,deepspot
image/RCA_368.tif,csv/RCA_368.csv,False,RCA
image/deepspot_193.tif,csv/deepspot_193.csv,True,deepspot
image/simfish_262.tif,csv/simfish_262.csv,True,simfish
image/deepblink_591.tif,csv/deepblink_591.csv,False,deepblink
image/deepblink_477.tif,csv/deepblink_477.csv,False,deepblink
image/simfish_269.tif,csv/simfish_269.csv,True,simfish
image/RCA_885.tif,csv/RCA_885.csv,False,RCA
image/deepblink_218.tif,csv/deepblink_218.csv,False,deepblink
image/RCA_301.tif,csv/RCA_301.csv,False,RCA
image/deepspot_452.tif,csv/deepspot_452.csv,True,deepspot
image/RCA_929.tif,csv/RCA_929.csv,False,RCA
image/RCA_1203.tif,csv/RCA_1203.csv,False,RCA
image/deepspot_290.tif,csv/deepspot_290.csv,True,deepspot
image/RCA_1209.tif,csv/RCA_1209.csv,False,RCA
image/simfish_426.tif,csv/simfish_426.csv,True,simfish
image/RCA_1098.tif,csv/RCA_1098.csv,False,RCA
image/deepspot_227.tif,csv/deepspot_227.csv,True,deepspot
image/deepspot_103.tif,csv/deepspot_103.csv,True,deepspot
image/deepblink_534.tif,csv/deepblink_534.csv,False,deepblink
image/deepspot_11.tif,csv/deepspot_11.csv,True,deepspot
image/deepspot_467.tif,csv/deepspot_467.csv,True,deepspot
image/simfish_116.tif,csv/simfish_116.csv,True,simfish
image/deepblink_528.tif,csv/deepblink_528.csv,False,deepblink
image/simfish_313.tif,csv/simfish_313.csv,True,simfish
image/RCA_787.tif,csv/RCA_787.csv,False,RCA
image/RCA_1175.tif,csv/RCA_1175.csv,False,RCA
image/simfish_299.tif,csv/simfish_299.csv,True,simfish
image/RCA_1009.tif,csv/RCA_1009.csv,False,RCA
image/RCA_54.tif,csv/RCA_54.csv,False,RCA
image/deepspot_415.tif,csv/deepspot_415.csv,True,deepspot
image/deepspot_162.tif,csv/deepspot_162.csv,True,deepspot
image/RCA_1077.tif,csv/RCA_1077.csv,False,RCA
image/deepblink_312.tif,csv/deepblink_312.csv,False,deepblink
image/simfish_210.tif,csv/simfish_210.csv,True,simfish
image/deepspot_216.tif,csv/deepspot_216.csv,True,deepspot
image/deepspot_411.tif,csv/deepspot_411.csv,True,deepspot
image/deepspot_177.tif,csv/deepspot_177.csv,True,deepspot
image/RCA_466.tif,csv/RCA_466.csv,False,RCA
image/RCA_831.tif,csv/RCA_831.csv,False,RCA
image/deepspot_369.tif,csv/deepspot_369.csv,True,deepspot
image/deepspot_5.tif,csv/deepspot_5.csv,True,deepspot
image/deepblink_623.tif,csv/deepblink_623.csv,False,deepblink
image/deepspot_75.tif,csv/deepspot_75.csv,True,deepspot
image/deepblink_461.tif,csv/deepblink_461.csv,False,deepblink
image/simfish_159.tif,csv/simfish_159.csv,True,simfish
image/RCA_815.tif,csv/RCA_815.csv,False,RCA
image/RCA_876.tif,csv/RCA_876.csv,False,RCA
image/simfish_47.tif,csv/simfish_47.csv,True,simfish
image/simfish_374.tif,csv/simfish_374.csv,True,simfish
image/simfish_68.tif,csv/simfish_68.csv,True,simfish
image/deepspot_176.tif,csv/deepspot_176.csv,True,deepspot
image/deepspot_286.tif,csv/deepspot_286.csv,True,deepspot
image/RCA_1246.tif,csv/RCA_1246.csv,False,RCA
image/deepblink_541.tif,csv/deepblink_541.csv,False,deepblink
image/deepspot_179.tif,csv/deepspot_179.csv,True,deepspot
image/deepspot_24.tif,csv/deepspot_24.csv,True,deepspot
image/RCA_760.tif,csv/RCA_760.csv,False,RCA
image/RCA_887.tif,csv/RCA_887.csv,False,RCA
image/deepspot_62.tif,csv/deepspot_62.csv,True,deepspot
image/deepspot_287.tif,csv/deepspot_287.csv,True,deepspot
image/deepspot_466.tif,csv/deepspot_466.csv,True,deepspot
image/RCA_771.tif,csv/RCA_771.csv,False,RCA
image/simfish_375.tif,csv/simfish_375.csv,True,simfish
image/RCA_980.tif,csv/RCA_980.csv,False,RCA
image/RCA_966.tif,csv/RCA_966.csv,False,RCA
image/RCA_515.tif,csv/RCA_515.csv,False,RCA
image/deepspot_23.tif,csv/deepspot_23.csv,True,deepspot
image/deepspot_89.tif,csv/deepspot_89.csv,True,deepspot
image/deepblink_54.tif,csv/deepblink_54.csv,False,deepblink
image/RCA_149.tif,csv/RCA_149.csv,False,RCA
image/RCA_803.tif,csv/RCA_803.csv,False,RCA
image/deepspot_328.tif,csv/deepspot_328.csv,True,deepspot
image/deepblink_44.tif,csv/deepblink_44.csv,False,deepblink
image/RCA_1132.tif,csv/RCA_1132.csv,False,RCA
image/deepblink_86.tif,csv/deepblink_86.csv,False,deepblink
image/simfish_49.tif,csv/simfish_49.csv,True,simfish
image/deepspot_147.tif,csv/deepspot_147.csv,True,deepspot
image/deepblink_155.tif,csv/deepblink_155.csv,False,deepblink
image/deepblink_317.tif,csv/deepblink_317.csv,False,deepblink
image/deepblink_194.tif,csv/deepblink_194.csv,False,deepblink
image/deepspot_374.tif,csv/deepspot_374.csv,True,deepspot
image/deepblink_571.tif,csv/deepblink_571.csv,False,deepblink
image/simfish_14.tif,csv/simfish_14.csv,True,simfish
image/deepblink_502.tif,csv/deepblink_502.csv,False,deepblink
image/RCA_1146.tif,csv/RCA_1146.csv,False,RCA
image/simfish_452.tif,csv/simfish_452.csv,True,simfish
image/RCA_1102.tif,csv/RCA_1102.csv,False,RCA
image/deepspot_456.tif,csv/deepspot_456.csv,True,deepspot
image/deepspot_117.tif,csv/deepspot_117.csv,True,deepspot
image/deepblink_572.tif,csv/deepblink_572.csv,False,deepblink
image/RCA_669.tif,csv/RCA_669.csv,False,RCA
image/deepblink_277.tif,csv/deepblink_277.csv,False,deepblink
image/RCA_1134.tif,csv/RCA_1134.csv,False,RCA
image/RCA_503.tif,csv/RCA_503.csv,False,RCA
image/deepblink_95.tif,csv/deepblink_95.csv,False,deepblink
image/deepspot_329.tif,csv/deepspot_329.csv,True,deepspot
image/RCA_553.tif,csv/RCA_553.csv,False,RCA
image/deepblink_393.tif,csv/deepblink_393.csv,False,deepblink
image/deepblink_431.tif,csv/deepblink_431.csv,False,deepblink
image/simfish_137.tif,csv/simfish_137.csv,True,simfish
image/deepblink_505.tif,csv/deepblink_505.csv,False,deepblink
image/deepblink_434.tif,csv/deepblink_434.csv,False,deepblink
image/RCA_233.tif,csv/RCA_233.csv,False,RCA
image/RCA_613.tif,csv/RCA_613.csv,False,RCA
image/RCA_579.tif,csv/RCA_579.csv,False,RCA
image/deepspot_413.tif,csv/deepspot_413.csv,True,deepspot
image/deepblink_369.tif,csv/deepblink_369.csv,False,deepblink
image/deepblink_282.tif,csv/deepblink_282.csv,False,deepblink
image/RCA_795.tif,csv/RCA_795.csv,False,RCA
image/RCA_808.tif,csv/RCA_808.csv,False,RCA
image/simfish_372.tif,csv/simfish_372.csv,True,simfish
image/RCA_1161.tif,csv/RCA_1161.csv,False,RCA
image/RCA_69.tif,csv/RCA_69.csv,False,RCA
image/deepblink_321.tif,csv/deepblink_321.csv,False,deepblink
image/RCA_1078.tif,csv/RCA_1078.csv,False,RCA
image/RCA_651.tif,csv/RCA_651.csv,False,RCA
image/deepblink_433.tif,csv/deepblink_433.csv,False,deepblink
image/deepblink_51.tif,csv/deepblink_51.csv,False,deepblink
image/simfish_343.tif,csv/simfish_343.csv,True,simfish
image/deepblink_100.tif,csv/deepblink_100.csv,False,deepblink
image/simfish_486.tif,csv/simfish_486.csv,True,simfish
image/deepblink_384.tif,csv/deepblink_384.csv,False,deepblink
image/RCA_965.tif,csv/RCA_965.csv,False,RCA
image/deepblink_411.tif,csv/deepblink_411.csv,False,deepblink
image/simfish_17.tif,csv/simfish_17.csv,True,simfish
